ATK,Aquireable,CP39,CP40,CrossGen,DEF,EvolutionStage,Evolved,FamilyID,FutureEvolve,Generation,Hatchable,ImgName,Legendary,Name,Nest,New,NotGettable,PokedexNumber,Raidable,Regional,Row,STA,STATTOTAL,Shiny,Spawns,Type1,Type2,Weather1,Weather2,_id
232,0,2881,2923,0,152,Lower,0,,0,5,0,628,0,Braviary,0,0,0,628,0,0,643,200,584,0,0,normal,flying,Partly cloudy,Windy,60f83d8adb25e1905e06f741
105,0,1159,1176,0,144,,0,,0,5,0,629,0,Vullaby,0,0,0,629,0,0,644,140,389,0,0,dark,flying,Fog,Windy,60f83d8adb25e1905e06f742
129,0,2038,2068,0,210,Evolved,0,,0,5,0,630,0,Mandibuzz,0,0,0,630,0,0,645,220,559,0,0,dark,flying,Fog,Windy,60f83d8adb25e1905e06f743
204,0,2200,2232,0,129,,0,,0,5,0,631,0,Heatmor,0,0,0,631,0,0,646,170,503,0,0,fire,,Sunny/clear,,60f83d8adb25e1905e06f744
217,0,2516,2553,0,222,Evolved,0,,0,5,0,632,0,Durant,0,0,0,632,0,0,647,116,555,0,0,bug,steel,Rainy,Snow,60f83d8adb25e1905e06f745
116,0,914,927,0,93,,0,,0,5,0,633,0,Deino,0,0,0,633,0,0,648,104,313,0,0,dark,dragon,Fog,Windy,60f83d8adb25e1905e06f746
159,0,1654,1678,0,135,,0,,0,5,0,634,0,Zweilous,0,0,0,634,0,0,649,144,438,0,0,dark,dragon,Fog,Windy,60f83d8adb25e1905e06f747
256,0,3353,3401,0,188,Lower,0,,0,5,0,635,0,Hydreigon,0,0,0,635,0,0,650,184,628,0,0,dark,dragon,Fog,Windy,60f83d8adb25e1905e06f748
156,0,1300,1318,0,107,,0,,0,5,0,636,0,Larvesta,0,0,0,636,0,0,651,110,373,0,0,bug,fire,Rainy,Sunny/clear,60f83d8adb25e1905e06f749
264,0,3504,3555,0,210,Lower,0,,0,5,0,637,0,Volcarona,0,0,0,637,0,0,652,170,644,0,0,bug,fire,Rainy,Sunny/clear,60f83d8adb25e1905e06f74a
192,0,2966,3009,0,260,Evolved,0,,0,5,0,638,1,Cobalion,0,0,0,638,0,0,653,182,634,0,0,steel,fighting,Snow,Cloudy,60f83d8adb25e1905e06f74b
260,0,3418,3468,0,192,Evolved,0,,0,5,0,639,1,Terrakion,0,0,0,639,0,0,654,182,634,0,0,rock,fighting,Partly cloudy,Cloudy,60f83d8adb25e1905e06f74c
192,0,2966,3009,0,260,Lower,0,,0,5,0,640,1,Virizion,0,0,0,640,0,0,655,182,634,0,0,grass,fighting,Sunny/clear,Cloudy,60f83d8adb25e1905e06f74d
266,0,3086,3131,0,169,Evolved,0,,0,5,0,641,1,Tornadus (Therian Forme),0,0,0,641,0,0,656,158,593,0,0,flying,,Windy,,60f83d8adb25e1905e06f74e
266,0,3086,3131,0,169,Lower,0,,0,5,0,641,1,Tornadus (Incarnate Forme),0,0,0,641,0,0,657,158,593,0,0,flying,,Windy,,60f83d8adb25e1905e06f74f
266,0,3086,3131,0,169,Lower,0,,0,5,0,642,1,Thundurus (Incarnate Forme),0,0,0,642,0,0,658,158,593,0,0,electric,flying,Rainy,Windy,60f83d8adb25e1905e06f750
266,0,3086,3131,0,169,Lower,0,,0,5,0,642,1,Thundurus (Therian Forme),0,0,0,642,0,0,659,158,593,0,0,electric,flying,Rainy,Windy,60f83d8adb25e1905e06f751
302,0,4587,4654,0,242,Lower,0,,0,5,0,643,1,Reshiram,0,0,0,643,0,0,660,200,744,0,0,dragon,fire,Windy,Sunny/clear,60f83d8adb25e1905e06f752
302,0,4587,4654,0,242,Lower,0,,0,5,0,644,1,Zekrom,0,0,0,644,0,0,661,200,744,0,0,dragon,electric,Windy,Rainy,60f83d8adb25e1905e06f753
261,0,3355,3403,0,187,Evolved,0,,0,5,0,645,1,Landorus (Incarnate Forme),0,0,0,645,0,0,662,178,626,0,0,ground,flying,Sunny/clear,Windy,60f83d8adb25e1905e06f754
261,0,3355,3403,0,187,Lower,0,,0,5,0,645,1,Landorus (Therian Forme),0,0,0,645,0,0,663,178,626,0,0,ground,flying,Sunny/clear,Windy,60f83d8adb25e1905e06f755
270,0,4059,4118,0,187,Lower,0,,0,5,0,646,1,Kyurem (Black Kyurem),0,0,0,646,0,0,664,250,707,0,0,dragon,ice,Windy,Snow,60f83d8adb25e1905e06f756
270,0,4059,4118,0,187,Evolved,0,,0,5,0,646,1,Kyurem (Normal Kyurem),0,0,0,646,0,0,665,250,707,0,0,dragon,ice,Windy,Snow,60f83d8adb25e1905e06f757
270,0,4059,4118,0,187,Lower,0,,0,5,0,646,1,Kyurem (White Kyurem),0,0,0,646,0,0,666,250,707,0,0,dragon,ice,Windy,Snow,60f83d8adb25e1905e06f758
260,0,3418,3468,0,192,Lower,0,,0,5,0,647,1,Keldeo,0,0,0,647,0,0,667,182,634,0,0,water,fighting,Rainy,Cloudy,60f83d8adb25e1905e06f759
250,0,3894,3950,0,250,Evolved,0,,0,5,0,648,1,Meloetta (Pirouette Forme),0,0,0,648,0,0,668,200,700,0,0,normal,psychic,Partly cloudy,Windy,60f83d8adb25e1905e06f75a
250,0,3894,3950,0,250,Lower,0,,0,5,0,648,1,Meloetta (Aria Forme),0,0,0,648,0,0,669,200,700,0,0,normal,psychic,Partly cloudy,Windy,60f83d8adb25e1905e06f75b
252,0,3013,3056,0,199,Evolved,0,,0,5,0,649,1,Genesect,0,0,0,649,0,0,670,142,593,0,0,bug,steel,Rainy,Snow,60f83d8adb25e1905e06f75c
110,0,992,1007,0,116,,0,,0,6,0,650,0,Chespin,0,0,0,650,0,0,671,112,338,0,0,grass,,Sunny/clear,,60f83d8adb25e1905e06f75d
146,0,1594,1618,0,174,,0,,0,6,0,651,0,Quilladin,0,0,0,651,0,0,672,122,442,0,0,grass,,Sunny/clear,,60f83d8adb25e1905e06f75e
201,0,2859,2900,0,227,Lower,0,,0,6,0,652,0,Chesnaught,0,0,0,652,0,0,673,176,604,0,0,grass,fighting,Sunny/clear,Cloudy,60f83d8adb25e1905e06f75f
116,0,885,898,0,112,,0,,0,6,0,653,0,Fennekin,0,0,0,653,0,0,674,80,308,0,0,fire,,Sunny/clear,,60f83d8adb25e1905e06f760
171,0,1622,1646,0,136,,0,,0,6,0,654,0,Braixen,0,0,0,654,0,0,675,118,425,0,0,fire,,Sunny/clear,,60f83d8adb25e1905e06f761
230,0,2867,2908,0,204,Evolved,0,,0,6,0,655,0,Delphox,0,0,0,655,0,0,676,150,584,0,0,fire,psychic,Sunny/clear,Windy,60f83d8adb25e1905e06f762
122,0,834,846,0,86,,0,,0,6,0,656,0,Froakie,0,0,0,656,0,0,677,82,290,0,0,water,,Rainy,,60f83d8adb25e1905e06f763
168,0,1430,1450,0,116,,0,,0,6,0,657,0,Frogadier,0,0,0,657,0,0,678,108,392,0,0,water,,Rainy,,60f83d8adb25e1905e06f764
223,0,2401,2436,0,154,,0,,0,6,0,658,0,Greninja,0,0,0,658,0,0,679,144,521,0,0,water,dark,Rainy,Fog,60f83d8adb25e1905e06f765
68,0,457,463,0,73,,0,,0,6,0,659,0,Bunnelby,0,0,0,659,0,0,680,76,217,0,0,normal,,Partly cloudy,,60f83d8adb25e1905e06f766
112,0,1386,1406,0,155,,0,,0,6,0,660,0,Diggersby,0,0,0,660,0,0,681,170,437,0,0,normal,ground,Partly cloudy,Sunny/clear,60f83d8adb25e1905e06f767
95,0,686,696,0,83,,0,,0,6,0,661,0,Fletchling,0,0,0,661,0,0,682,90,268,0,0,normal,flying,Partly cloudy,Windy,60f83d8adb25e1905e06f768
145,0,1303,1322,0,111,,0,,0,6,0,662,0,Fletchinder,0,0,0,662,0,0,683,124,380,0,0,fire,flying,Sunny/clear,Windy,60f83d8adb25e1905e06f769
176,0,2010,2039,0,156,,0,,0,6,0,663,0,Talonflame,0,0,0,663,0,0,684,156,488,0,0,fire,flying,Sunny/clear,Windy,60f83d8adb25e1905e06f76a
63,0,422,428,0,70,,0,,0,6,0,664,0,Scatterbug,0,0,0,664,0,0,685,76,209,0,0,bug,,Rainy,,60f83d8adb25e1905e06f76b
48,0,431,437,0,103,,0,,0,6,0,665,0,Spewpa,0,0,0,665,0,0,686,90,241,0,0,bug,,Rainy,,60f83d8adb25e1905e06f76c
176,0,1689,1714,0,103,,0,,0,6,0,666,0,Vivillon,0,0,0,666,0,0,687,160,439,0,0,bug,flying,Rainy,Windy,60f83d8adb25e1905e06f76d
139,0,1269,1287,0,114,,0,,0,6,0,667,0,Litleo,0,0,0,667,0,0,688,124,377,0,0,fire,normal,Sunny/clear,Partly cloudy,60f83d8adb25e1905e06f76e
221,0,2567,2604,0,152,Lower,0,,0,6,0,668,0,Pyroar,0,0,0,668,0,0,689,172,545,0,0,fire,normal,Sunny/clear,Partly cloudy,60f83d8adb25e1905e06f76f
108,0,950,964,0,138,,0,,0,6,0,669,0,Flab�B�,0,0,0,669,0,0,690,88,334,0,0,fairy,,Cloudy,,60f83d8adb25e1905e06f770
136,0,1421,1441,0,175,,0,,0,6,0,670,0,Floette,0,0,0,670,0,0,691,108,419,0,0,fairy,,Cloudy,,60f83d8adb25e1905e06f771
212,0,3175,3221,0,287,Lower,0,,0,6,0,671,0,Florges,0,0,0,671,0,0,692,156,655,0,0,fairy,,Cloudy,,60f83d8adb25e1905e06f772
123,0,1137,1154,0,107,,0,,0,6,0,672,0,Skiddo,0,0,0,672,0,0,693,132,362,0,0,grass,,Sunny/clear,,60f83d8adb25e1905e06f773
196,0,2736,2775,0,155,Lower,0,,0,6,0,673,0,Gogoat,0,0,0,673,0,0,694,246,597,0,0,grass,,Sunny/clear,,60f83d8adb25e1905e06f774
145,0,1360,1380,0,113,,0,,0,6,0,674,0,Pancham,0,0,0,674,0,0,695,134,392,0,0,fighting,,Cloudy,,60f83d8adb25e1905e06f775
226,0,2720,2759,0,149,Lower,0,,0,6,0,675,0,Pangoro,0,0,0,675,0,0,696,190,565,0,0,fighting,dark,Cloudy,Fog,60f83d8adb25e1905e06f776
164,0,1986,2015,0,182,,0,,0,6,0,676,0,Furfrou,0,0,0,676,0,0,697,150,496,0,0,normal,,Partly cloudy,,60f83d8adb25e1905e06f777
120,0,1125,1142,0,117,,0,,0,6,0,677,0,Espurr,0,0,0,677,0,0,698,124,361,0,0,psychic,,Windy,,60f83d8adb25e1905e06f778
166,0,1935,1963,0,170,,0,,0,6,0,678,0,Meowstic,0,0,0,678,0,0,699,148,484,0,0,psychic,,Windy,,60f83d8adb25e1905e06f779
135,0,1276,1295,0,167,,0,,0,6,0,679,0,Honedge,0,0,0,679,0,0,700,90,392,0,0,steel,ghost,Snow,Fog,60f83d8adb25e1905e06f77a
188,0,2359,2393,0,253,Lower,0,,0,6,0,680,0,Doublade,0,0,0,680,0,0,701,118,559,0,0,steel,ghost,Snow,Fog,60f83d8adb25e1905e06f77b
97,0,1401,1421,0,291,,0,,0,6,0,681,0,Aegislash,0,0,0,681,0,0,702,120,508,0,0,steel,ghost,Snow,Fog,60f83d8adb25e1905e06f77c
110,0,1151,1168,0,116,,0,,0,6,0,682,0,Spritzee,0,0,0,682,0,0,703,156,382,0,0,fairy,,Cloudy,,60f83d8adb25e1905e06f77d
173,0,2242,2275,0,158,,0,,0,6,0,683,0,Aromatisse,0,0,0,683,0,0,704,202,533,0,0,fairy,,Cloudy,,60f83d8adb25e1905e06f77e
109,0,1057,1072,0,123,,0,,0,6,0,684,0,Swirlix,0,0,0,684,0,0,705,124,356,0,0,fairy,,Cloudy,,60f83d8adb25e1905e06f77f
168,0,2039,2068,0,168,,0,,0,6,0,685,0,Slurpuff,0,0,0,685,0,0,706,164,500,0,0,fairy,,Cloudy,,60f83d8adb25e1905e06f780
98,0,813,825,0,98,,0,,0,6,0,686,0,Inkay,0,0,0,686,0,0,707,106,302,0,0,dark,psychic,Fog,Windy,60f83d8adb25e1905e06f781
177,0,2210,2242,0,172,,0,,0,6,0,687,0,Malamar,0,0,0,687,0,0,708,172,521,0,0,dark,psychic,Fog,Windy,60f83d8adb25e1905e06f782
96,0,801,813,0,124,,0,,0,6,0,688,0,Binacle,0,0,0,688,0,0,709,84,304,0,0,rock,water,Partly cloudy,Rainy,60f83d8adb25e1905e06f783
194,0,2487,2523,0,220,Evolved,0,,0,6,0,689,0,Barbaracle,0,0,0,689,0,0,710,144,558,0,0,rock,water,Partly cloudy,Rainy,60f83d8adb25e1905e06f784
109,0,911,924,0,109,,0,,0,6,0,690,0,Skrelp,0,0,0,690,0,0,711,100,318,0,0,poison,water,Cloudy,Rainy,60f83d8adb25e1905e06f785
177,0,2195,2227,0,223,,0,,0,6,0,691,0,Dragalge,0,0,0,691,0,0,712,130,530,0,0,poison,dragon,Cloudy,Windy,60f83d8adb25e1905e06f786
108,0,936,950,0,118,,0,,0,6,0,692,0,Clauncher,0,0,0,692,0,0,713,100,326,0,0,water,,Rainy,,60f83d8adb25e1905e06f787
221,0,2489,2525,0,172,Evolved,0,,0,6,0,693,0,Clawitzer,0,0,0,693,0,0,714,142,535,0,0,water,,Rainy,,60f83d8adb25e1905e06f788
115,0,804,815,0,83,,0,,0,6,0,694,0,Helioptile,0,0,0,694,0,0,715,88,286,0,0,electric,normal,Rainy,Partly cloudy,60f83d8adb25e1905e06f789
219,0,2431,2467,0,190,,0,,0,6,0,695,0,Heliolisk,0,0,0,695,0,0,716,124,533,0,0,electric,normal,Rainy,Partly cloudy,60f83d8adb25e1905e06f78a
158,0,1507,1529,0,138,,0,,0,6,0,696,0,Tyrunt,0,0,0,696,0,0,717,116,412,0,0,rock,dragon,Partly cloudy,Windy,60f83d8adb25e1905e06f78b
227,0,3062,3106,0,221,Lower,0,,0,6,0,697,0,Tyrantrum,0,0,0,697,0,0,718,164,612,0,0,rock,dragon,Partly cloudy,Windy,60f83d8adb25e1905e06f78c
124,0,1273,1291,0,116,,0,,0,6,0,698,0,Amaura,0,0,0,698,0,0,719,154,394,0,0,rock,ice,Partly cloudy,Snow,60f83d8adb25e1905e06f78d
186,0,2741,2780,0,173,Lower,0,,0,6,0,699,0,Aurorus,0,0,0,699,0,0,720,246,605,0,0,rock,ice,Partly cloudy,Snow,60f83d8adb25e1905e06f78e
203,0,3050,3094,1,237,Lower,0,,0,6,0,700,0,Sylveon,0,0,0,700,0,0,721,190,630,0,0,fairy,,Cloudy,,60f83d8adb25e1905e06f78f
195,0,2236,2268,0,160,,0,,0,6,0,701,0,Hawlucha,0,0,0,701,0,0,722,156,511,0,0,fighting,flying,Cloudy,Windy,60f83d8adb25e1905e06f790
164,0,1669,1693,0,139,,0,,0,6,0,702,0,Dedenne,0,0,0,702,0,0,723,134,437,0,0,electric,fairy,Rainy,Cloudy,60f83d8adb25e1905e06f791
95,0,1257,1276,0,285,,0,,0,6,0,703,0,Carbink,0,0,0,703,0,0,724,100,480,0,0,rock,fairy,Partly cloudy,Cloudy,60f83d8adb25e1905e06f792
101,0,881,893,0,130,,0,,0,6,0,704,0,Goomy,0,0,0,704,0,0,725,90,321,0,0,dragon,,Windy,,60f83d8adb25e1905e06f793
159,0,1952,1980,0,205,,0,,0,6,0,705,0,Sliggoo,0,0,0,705,0,0,726,136,500,0,0,dragon,,Windy,,60f83d8adb25e1905e06f794
220,0,3487,3538,0,283,Evolved,0,,0,6,0,706,0,Goodra,0,0,0,706,0,0,727,180,683,0,0,dragon,,Windy,,60f83d8adb25e1905e06f795
160,0,1713,1737,0,181,,0,,0,6,0,707,0,Klefki,0,0,0,707,0,0,728,114,455,0,0,steel,fairy,Snow,Cloudy,60f83d8adb25e1905e06f796
125,0,960,974,0,108,,0,,0,6,0,708,0,Phantump,0,0,0,708,0,0,729,86,319,0,0,ghost,grass,Fog,Sunny/clear,60f83d8adb25e1905e06f797
201,0,2372,2406,0,157,,0,,0,6,0,709,0,Trevenant,0,0,0,709,0,0,730,170,528,0,0,ghost,grass,Fog,Sunny/clear,60f83d8adb25e1905e06f798
121,0,1068,1083,0,129,,0,,0,6,0,710,0,Pumpkaboo,0,0,0,710,0,0,731,98,348,0,0,ghost,grass,Fog,Sunny/clear,60f83d8adb25e1905e06f799
175,0,2231,2263,0,236,Lower,0,,0,6,0,711,0,Gourgeist,0,0,0,711,0,0,732,130,541,0,0,ghost,grass,Fog,Sunny/clear,60f83d8adb25e1905e06f79a
117,0,1142,1158,0,143,,0,,0,6,0,712,0,Bergmite,0,0,0,712,0,0,733,110,370,0,0,ice,,Snow,,60f83d8adb25e1905e06f79b
196,0,3316,3364,0,303,Evolved,0,,0,6,0,713,0,Avalugg,0,0,0,713,0,0,734,190,689,0,0,ice,,Snow,,60f83d8adb25e1905e06f79c
83,0,560,569,0,76,,0,,0,6,0,714,0,Noibat,0,0,0,714,0,0,735,80,239,0,0,flying,dragon,Windy,,60f83d8adb25e1905e06f79d
205,0,2539,2576,0,175,Evolved,0,,0,6,0,715,0,Noivern,0,0,0,715,0,0,736,170,550,0,0,flying,dragon,Windy,,60f83d8adb25e1905e06f79e
275,0,4317,4379,0,204,Lower,0,,0,6,0,716,1,Xerneas,0,0,0,716,0,0,737,252,731,0,0,fairy,,Cloudy,,60f83d8adb25e1905e06f79f
275,0,4317,4379,0,204,Evolved,0,,0,6,0,717,1,Yveltal,0,0,0,717,0,0,738,252,731,0,0,dark,flying,Fog,Windy,60f83d8adb25e1905e06f7a0
203,0,3289,3336,0,245,Evolved,0,,0,6,0,718,1,Zygarde,0,0,0,718,0,0,739,216,664,0,0,dragon,ground,Windy,Sunny/clear,60f83d8adb25e1905e06f7a1
190,0,2344,2378,0,285,Lower,0,,0,6,0,719,1,Diancie,0,0,0,719,0,0,740,100,575,0,0,rock,fairy,Partly cloudy,Cloudy,60f83d8adb25e1905e06f7a2
287,0,3935,3992,0,241,Lower,0,,0,6,0,720,1,Hoopa,0,0,0,720,0,0,741,160,688,0,0,psychic,ghost,Windy,Fog,60f83d8adb25e1905e06f7a3
252,0,3410,3460,0,231,Evolved,0,,0,6,0,721,1,Volcanion,0,0,0,721,0,0,742,160,643,0,0,fire,water,Sunny/clear,Rainy,60f83d8adb25e1905e06f7a4
102,0,957,971,0,102,,0,,0,7,0,722,0,Rowlet,0,0,0,722,0,0,743,136,340,0,0,grass,flying,Sunny/clear,Windy,60f83d8adb25e1905e06f7a5
142,0,1583,1606,0,142,,0,,0,7,0,723,0,Dartrix,0,0,0,723,0,0,744,156,440,0,0,grass,flying,Sunny/clear,Windy,60f83d8adb25e1905e06f7a6
210,0,2606,2643,0,192,Evolved,0,,0,7,0,724,0,Decidueye,0,0,0,724,0,0,745,156,558,0,0,grass,ghost,Sunny/clear,Fog,60f83d8adb25e1905e06f7a7
128,0,874,887,0,79,,0,,0,7,0,725,0,Litten,0,0,0,725,0,0,746,90,297,0,0,fire,,Sunny/clear,,60f83d8adb25e1905e06f7a8
174,0,1522,1544,0,103,,0,,0,7,0,726,0,Torracat,0,0,0,726,0,0,747,130,407,0,0,fire,,Sunny/clear,,60f83d8adb25e1905e06f7a9
214,0,2782,2822,0,175,Lower,0,,0,7,0,727,0,Incineroar,0,0,0,727,0,0,748,190,579,0,0,fire,dark,Sunny/clear,Fog,60f83d8adb25e1905e06f7aa
120,0,972,986,0,104,,0,,0,7,0,728,0,Popplio,0,0,0,728,0,0,749,100,324,0,0,water,,Rainy,,60f83d8adb25e1905e06f7ab
168,0,1686,1711,0,151,,0,,0,7,0,729,0,Brionne,0,0,0,729,0,0,750,120,439,0,0,water,,Rainy,,60f83d8adb25e1905e06f7ac
232,0,3050,3095,0,215,Evolved,0,,0,7,0,730,0,Primarina,0,0,0,730,0,0,751,160,607,0,0,water,fairy,Rainy,Cloudy,60f83d8adb25e1905e06f7ad
136,0,737,747,0,59,,0,,0,7,0,731,0,Pikipek,0,0,0,731,0,0,752,70,265,0,0,normal,flying,Partly cloudy,Windy,60f83d8adb25e1905e06f7ae
159,0,1284,1302,0,100,,0,,0,7,0,732,0,Trumbeak,0,0,0,732,0,0,753,110,369,0,0,normal,flying,Partly cloudy,Windy,60f83d8adb25e1905e06f7af
222,0,2449,2484,0,146,,0,,0,7,0,733,0,Toucannon,0,0,0,733,0,0,754,160,528,0,0,normal,flying,Partly cloudy,Windy,60f83d8adb25e1905e06f7b0
122,0,748,759,0,56,,0,,0,7,0,734,0,Yungoos,0,0,0,734,0,0,755,96,274,0,0,normal,,Partly cloudy,,60f83d8adb25e1905e06f7b1
194,0,2011,2041,0,113,,0,,0,7,0,735,0,Gumshoos,0,0,0,735,0,0,756,176,483,0,0,normal,,Partly cloudy,,60f83d8adb25e1905e06f7b2
115,0,835,847,0,85,,0,,0,7,0,736,0,Grubbin,0,0,0,736,0,0,757,94,294,0,0,bug,,Rainy,,60f83d8adb25e1905e06f7b3
145,0,1525,1547,0,171,,0,,0,7,0,737,0,Charjabug,0,0,0,737,0,0,758,114,430,0,0,bug,electric,Rainy,,60f83d8adb25e1905e06f7b4
254,0,2888,2930,0,165,Evolved,0,,0,7,0,738,0,Vikavolt,0,0,0,738,0,0,759,154,573,0,0,bug,electric,Rainy,,60f83d8adb25e1905e06f7b5
150,0,1180,1198,0,109,,0,,0,7,0,739,0,Crabrawler,0,0,0,739,0,0,760,94,353,0,0,fighting,,Cloudy,,60f83d8adb25e1905e06f7b6
231,0,2743,2783,0,142,Evolved,0,,0,7,0,740,0,Crabominable,0,0,0,740,0,0,761,194,567,0,0,fighting,ice,Cloudy,Snow,60f83d8adb25e1905e06f7b7
196,0,2110,2141,0,145,,0,,0,7,0,741,0,Oricorio,0,0,0,741,0,0,762,150,491,0,0,fire,flying,Sunny/clear,Windy,60f83d8adb25e1905e06f7b8
110,0,734,745,0,81,,0,,0,7,0,742,0,Cutiefly,0,0,0,742,0,0,763,80,271,0,0,bug,fairy,Rainy,Cloudy,60f83d8adb25e1905e06f7b9
198,0,1968,1997,0,152,,0,,0,7,0,743,0,Ribombee,0,0,0,743,0,0,764,120,470,0,0,bug,fairy,Rainy,Cloudy,60f83d8adb25e1905e06f7ba
117,0,803,814,0,78,,0,,0,7,0,744,0,Rockruff,0,0,0,744,0,0,765,90,285,0,0,rock,,Partly cloudy,,60f83d8adb25e1905e06f7bb
231,0,2422,2457,0,140,,0,,0,7,0,745,0,Lycanroc,0,0,0,745,0,0,766,150,521,0,0,rock,,Partly cloudy,,60f83d8adb25e1905e06f7bc
46,0,300,304,0,46,,0,,0,7,0,746,0,Wishiwashi,0,0,0,746,0,0,767,90,182,0,0,water,,Rainy,,60f83d8adb25e1905e06f7bd
98,0,850,862,0,115,,0,,0,7,0,747,0,Mareanie,0,0,0,747,0,0,768,100,313,0,0,poison,water,Cloudy,Rainy,60f83d8adb25e1905e06f7be
114,0,1457,1478,0,278,,0,,0,7,0,748,0,Toxapex,0,0,0,748,0,0,769,100,492,0,0,poison,water,Cloudy,Rainy,60f83d8adb25e1905e06f7bf
175,0,1741,1766,0,128,,0,,0,7,0,749,0,Mudbray,0,0,0,749,0,0,770,140,443,0,0,ground,,Sunny/clear,,60f83d8adb25e1905e06f7c0
214,0,2886,2928,0,180,Evolved,0,,0,7,0,750,0,Mudsdale,0,0,0,750,0,0,771,200,594,0,0,ground,,Sunny/clear,,60f83d8adb25e1905e06f7c1
72,0,606,615,0,126,,0,,0,7,0,751,0,Dewpider,0,0,0,751,0,0,772,76,274,0,0,water,bug,Rainy,,60f83d8adb25e1905e06f7c2
126,0,1693,1717,0,237,,0,,0,7,0,752,0,Araquanid,0,0,0,752,0,0,773,136,499,0,0,water,bug,Rainy,,60f83d8adb25e1905e06f7c3
100,0,613,622,0,64,,0,,0,7,0,753,0,Fomantis,0,0,0,753,0,0,774,80,244,0,0,grass,,Sunny/clear,,60f83d8adb25e1905e06f7c4
192,0,2152,2183,0,169,,0,,0,7,0,754,0,Lurantis,0,0,0,754,0,0,775,140,501,0,0,grass,,Sunny/clear,,60f83d8adb25e1905e06f7c5
108,0,882,895,0,128,,0,,0,7,0,755,0,Morelull,0,0,0,755,0,0,776,80,316,0,0,grass,fairy,Sunny/clear,Cloudy,60f83d8adb25e1905e06f7c6
154,0,1675,1699,0,177,,0,,0,7,0,756,0,Shiinotic,0,0,0,756,0,0,777,120,451,0,0,grass,fairy,Sunny/clear,Cloudy,60f83d8adb25e1905e06f7c7
136,0,954,968,0,80,,0,,0,7,0,757,0,Salandit,0,0,0,757,0,0,778,96,312,0,0,poison,fire,Cloudy,Sunny/clear,60f83d8adb25e1905e06f7c8
228,0,2213,2245,0,130,,0,,0,7,0,758,0,Salazzle,0,0,0,758,0,0,779,136,494,0,0,poison,fire,Cloudy,Sunny/clear,60f83d8adb25e1905e06f7c9
136,0,1213,1231,0,95,,0,,0,7,0,759,0,Stufful,0,0,0,759,0,0,780,140,371,0,0,normal,fighting,Partly cloudy,Cloudy,60f83d8adb25e1905e06f7ca
226,0,3043,3087,0,150,Lower,0,,0,7,0,760,0,Bewear,0,0,0,760,0,0,781,240,616,0,0,normal,fighting,Partly cloudy,Cloudy,60f83d8adb25e1905e06f7cb
55,0,393,398,0,69,,0,,0,7,0,761,0,Bounsweet,0,0,0,761,0,0,782,84,208,0,0,grass,,Sunny/clear,,60f83d8adb25e1905e06f7cc
78,0,652,661,0,94,,0,,0,7,0,762,0,Steenee,0,0,0,762,0,0,783,104,276,0,0,grass,,Sunny/clear,,60f83d8adb25e1905e06f7cd
222,0,2666,2704,0,195,Lower,0,,0,7,0,763,0,Tsareena,0,0,0,763,0,0,784,144,561,0,0,grass,,Sunny/clear,,60f83d8adb25e1905e06f7ce
165,0,1860,1887,0,226,,0,,0,7,0,764,0,Comfey,0,0,0,764,0,0,785,102,493,0,0,fairy,,Cloudy,,60f83d8adb25e1905e06f7cf
168,0,2344,2378,0,207,Evolved,0,,0,7,0,765,0,Oranguru,0,0,0,765,0,0,786,180,555,0,0,normal,psychic,Partly cloudy,Windy,60f83d8adb25e1905e06f7d0
222,0,2949,2991,0,175,Evolved,0,,0,7,0,766,0,Passimian,0,0,0,766,0,0,787,200,597,0,0,fighting,,Cloudy,,60f83d8adb25e1905e06f7d1
67,0,394,400,0,79,,0,,0,7,0,767,0,Wimpod,0,0,0,767,0,0,788,50,196,0,0,bug,water,Rainy,,60f83d8adb25e1905e06f7d2
218,0,2993,3037,0,249,Evolved,0,,0,7,0,768,0,Golisopod,0,0,0,768,0,0,789,150,617,0,0,bug,water,Rainy,,60f83d8adb25e1905e06f7d3
120,0,1130,1146,0,133,,0,,0,7,0,769,0,Sandygast,0,0,0,769,0,0,790,110,363,0,0,ghost,ground,Fog,Sunny/clear,60f83d8adb25e1905e06f7d4
178,0,2336,2370,0,194,Evolved,0,,0,7,0,770,0,Palossand,0,0,0,770,0,0,791,170,542,0,0,ghost,ground,Fog,Sunny/clear,60f83d8adb25e1905e06f7d5
97,0,1191,1209,0,224,,0,,0,7,0,771,0,Pyukumuku,0,0,0,771,0,0,792,110,431,0,0,water,,Rainy,,60f83d8adb25e1905e06f7d6
184,0,2474,2510,0,184,Evolved,0,,0,7,0,772,0,Type: Null,0,0,0,772,0,0,793,190,558,0,0,normal,,Partly cloudy,,60f83d8adb25e1905e06f7d7
198,0,2740,2779,0,198,Evolved,0,,0,7,0,773,0,Silvally,0,0,0,773,0,0,794,190,586,0,0,normal,,Partly cloudy,,60f83d8adb25e1905e06f7d8
116,0,1354,1374,0,194,,0,,0,7,0,774,0,Minior,0,0,0,774,0,0,795,120,430,0,0,rock,flying,Partly cloudy,Windy,60f83d8adb25e1905e06f7d9
216,0,2385,2419,0,179,,0,,0,7,0,775,0,Komala,0,0,0,775,0,0,796,130,525,0,0,normal,,Partly cloudy,,60f83d8adb25e1905e06f7da
